id,symbol,symbolName,slug,bscContract,isSold,isTrading,prevPrice,price,sellPrice,percentageDiff,sellPercentageDiff,datetime,sellDatetime
10011,COW,CoinWind,coinwind,0x422E3aF98bC1dE5a1838BE31A56f75DB4Ad43730,1,0,0.000967323099166417,0.000430848146987159,0.001361876196746932,-55.4597,216.0919,2021-09-02 18:52:17.337091,2021-09-03 01:41:02.407120
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,1,0,4.70554e-13,4.8819e-14,1.05886e-13,-89.6252,116.8951,2021-09-02 20:24:56.953510,2021-09-02 20:25:11.902423
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,1,0,2.77074e-13,2.3335e-14,6.9483e-14,-91.5781,197.763,2021-09-02 21:33:03.597563,2021-09-02 21:43:32.005035
10494,OPS,Octopus Protocol,octopus-protocol,0x3710cd84e0e331c99c70a34b8c6c136c2cdf91c4,1,0,0.001618575668351344,0.000514777703394291,0.000777018020839425,-68.1956,50.9424,2021-09-02 22:02:21.590116,2021-09-04 19:05:15.945054
9410,LKM,Lokum Finance,lokum-finance,0x1099e778846baa6aad3c6f26ad42419aa7f95103,1,0,2.8176235528168e-05,1.3841749118286e-05,2.1117423139416e-05,-50.8744,52.5633,2021-09-02 22:36:20.025445,2021-09-02 22:51:34.302044
9615,POLX,Polylastic,polylastic,0xE29aC6Ea53Dea5211155f9d7C8c41BeEE852EfA0,0,0,1.3145491032001e-05,5.83522833566e-06,,-55.6104,,2021-09-03 06:33:58.401634,
9879,EXO,Exohood,exohood,0x7d10b6157c7c577caa62d319dc215209cf2db8c3,1,0,4.013235566083e-06,6.81846833476e-07,2.043082681453e-06,-83.01,199.6395,2021-09-03 10:29:07.405591,2021-09-04 19:06:34.561604
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.835534337e-09,7.46776022e-10,1.22257615e-09,-59.3156,63.7139,2021-09-04 19:06:46.879621,2021-09-04 19:14:39.814969
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.680046633e-09,7.82304513e-10,1.413677273e-09,-53.4355,80.7068,2021-09-04 19:44:34.904458,2021-09-04 19:46:44.312460
9379,SAFECOM,SAFE Community Token,safe-community-token,0x4f5afc97e501907201f94ef7de9f36c4633dcc75,1,0,2.713406166e-09,9.79790396e-10,1.932509212e-09,-63.8908,97.237,2021-09-04 19:58:28.183956,2021-09-05 13:08:15.247438
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.968946865e-09,7.46492833e-10,1.285783096e-09,-62.0867,72.2432,2021-09-04 20:46:27.018882,2021-09-04 20:58:09.644742
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.805724987e-09,8.92717526e-10,1.392762691e-09,-50.5618,56.0138,2021-09-04 21:08:27.869952,2021-09-04 21:11:16.309826
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.632286248e-09,7.43297137e-10,1.15925242e-09,-54.4628,55.9608,2021-09-04 21:13:19.520009,2021-09-04 21:17:50.618439
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.752055877e-09,7.39661322e-10,1.268190474e-09,-57.7832,71.4556,2021-09-04 21:25:46.518691,2021-09-04 21:30:51.998514
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.735001414e-09,8.12893591e-10,1.453849233e-09,-53.1474,78.8487,2021-09-04 21:34:47.822237,2021-09-04 21:36:51.904915
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.679088481e-09,7.39880639e-10,1.260829238e-09,-55.9356,70.4098,2021-09-04 21:38:53.929622,2021-09-04 21:43:58.253569
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.554200762e-09,7.38764449e-10,1.164598942e-09,-52.4666,57.6414,2021-09-04 21:48:37.438359,2021-09-04 21:50:50.270962
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.675576942e-09,8.17894008e-10,1.453768432e-09,-51.1873,77.7453,2021-09-04 21:56:02.589816,2021-09-04 21:57:54.765888
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,2.145032184e-09,7.40466025e-10,1.591245488e-09,-65.48,114.8978,2021-09-04 22:01:03.525232,2021-09-04 22:03:00.703671
10503,PRUDE,Prude Token,prude-token,0x810DD9d7C564232cF9511b4165530232E2050B74,0,0,1.028856e-12,1.9847e-13,,-80.7096,,2021-09-04 22:04:32.800580,
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,2.25547288e-09,7.63608631e-10,1.8277368e-09,-66.1442,139.3552,2021-09-04 22:05:31.401618,2021-09-04 22:08:07.007432
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.8277368e-09,8.53100105e-10,1.289672361e-09,-53.3248,51.1748,2021-09-04 22:09:04.786850,2021-09-04 22:10:25.793276
8913,DAFT,DaftCoin,daftcoin,0x8e83eb3cc2585b9648687c3d1d9c7a2d17448772,1,0,1.1073040256256543,0.055163912621796256,91.37145917259421,-95.0182,165536.2916,2021-09-04 22:20:14.020282,2021-09-04 22:33:16.220932
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.000805276642604052,0.000354398850144586,0.000596097332754577,-55.9904,68.1996,2021-09-04 23:20:56.992939,2021-09-05 09:53:52.865328
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.496933575e-09,7.41163371e-10,1.15681961e-09,-50.4879,56.0816,2021-09-04 23:46:12.646902,2021-09-04 23:48:06.279998
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.427251287e-09,6.92488958e-10,1.053139833e-09,-51.4809,52.0804,2021-09-04 23:49:31.688871,2021-09-04 23:51:31.355200
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.462776808e-09,7.23446457e-10,1.175030984e-09,-50.5429,62.4213,2021-09-04 23:53:59.949442,2021-09-05 01:40:46.426479
4427,BDCC,BITICA DIGITAL CRYPTO CURRENCY,bdcc-bitica-coin,0x5b8dc8b4f438b1932ddb2f320b4b7ea65ba41798,0,0,0.002086729558013658,0.000704975704006973,,-66.2162,,2021-09-05 01:27:20.548606,
4045,CATT,Catex Token,catex-token,0x1fa385bcbffcf5e3cd132b3ea50437700fa86bfc,1,0,0.2541209155127801,3.4721543395092e-05,0.007100616552124815,-99.9863,20350.1755,2021-09-05 01:48:29.447050,2021-09-05 07:09:05.895173
9819,PALG,PalGold,palgold,0xf67932d8c28227c586d971b6b51749d35dc03558,1,0,0.002102977269732115,6.486404426482e-06,0.002050483836198749,-99.6916,31512.0257,2021-09-05 02:38:57.604734,2021-09-05 02:43:16.222755
8913,DAFT,DaftCoin,daftcoin,0x8e83eb3cc2585b9648687c3d1d9c7a2d17448772,0,0,91.37145917259421,0.06034944079864336,,-99.934,,2021-09-05 03:27:00.886960,
8207,PAL,PlayAndLike,playandlike,0xa6850723a39fc6c5ad1c68615c65e7acfad900d3,1,0,2.0594896643e-08,3.4787288e-10,5.48472131e-10,-98.3109,57.6645,2021-09-05 03:58:17.150119,2021-09-05 09:09:41.614724
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.270892369e-09,5.87661674e-10,8.82794877e-10,-53.7599,50.2216,2021-09-05 05:34:52.395229,2021-09-05 10:52:16.672824
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.001145915609685748,0.00035372496182073,0.00056412422764386,-69.1317,59.481,2021-09-05 10:18:38.235109,2021-09-05 16:26:34.919629
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.383069543e-09,5.84669696e-10,8.8235185e-10,-57.7267,50.9146,2021-09-05 11:16:21.504839,2021-09-05 11:31:21.732863
10864,NAFTY,NAFTY,nafty,0x18c5fac26c5d8b859b3a83f0f167d8924098d28a,0,0,2118.192581461062,476.84042198292957,,-77.4883,,2021-09-05 11:32:15.665398,
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,1.345988361e-09,6.17845448e-10,1.168833051e-09,-54.0973,89.1789,2021-09-05 13:11:59.320881,2021-09-05 14:41:30.549337
6975,YFFII,YFFII Finance,yffii-finance,0x260d9b781a7a0726091d111c02f09a74d85f53c4,0,0,0.01743798916364362,0.00683832446132265,,-60.7849,,2021-09-05 14:19:26.303931,
10116,FEAST,Feast Finance,feast-finance,0xf2Df8458130F00c94bCDE2Dd3F288cF608187F87,0,0,0.003865038900407487,0.000851517573669034,,-77.9687,,2021-09-05 16:02:51.809514,
10483,SPP,ShapePay,shapepay,0x5E2f2C0e63Ace6B7dDCb426D30eFf4f81F75e566,1,0,1.947210972465e-05,9.726343231031e-06,1.5784749005114e-05,-50.0499,62.2886,2021-09-05 16:19:17.215982,2021-09-05 16:22:40.577514
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.001072539131310254,0.000463508577214971,0.000792693445116861,-56.784,71.0202,2021-09-05 16:34:30.800051,2021-09-05 21:56:50.734859
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,2.811706396e-09,5.97595929e-10,9.08666858e-10,-78.7461,52.0537,2021-09-05 18:44:44.556059,2021-09-05 23:52:30.002200
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,1,0,6.88189e-13,3.30299e-13,5.61942e-13,-52.0046,70.1313,2021-09-05 20:58:29.990356,2021-09-05 21:19:21.174975
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.000904170281419006,0.000355709355019118,0.000558758833585026,-60.659,57.083,2021-09-05 22:06:26.574513,2021-09-05 22:21:29.126544
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,0,0,6.7464e-13,2.60875e-13,,-61.3312,,2021-09-05 22:43:10.906314,
10149,RALPH,Save Ralph,save-ralph,0x02618C556d075D2C5ACA9021Be2773764969bb51,1,0,8.50621e-13,7.544e-15,1.782e-14,-99.1131,136.2142,2021-09-06 07:54:29.089429,2021-09-06 09:19:37.125582
9573,PAWS,Animal Adoption Advocacy,animal-adoption-advocacy,0x066fc8dd5955534a01a9f892314c9b01b59a9c11,0,0,0.09402615561016553,0.005329937545193507,,-94.3314,,2021-09-06 08:54:24.315758,
